id,name,examine,cost,is_members,tradeable,ge_tradeable,stacking_behaviour,team,weight,category,shift_click_drop_index,noted_id,noted_template,placeholder_id,placeholder_template,bought_id,bought_template,inv_model,wearpos_1,wearpos_2,wearpos_3,male_model_0,male_model_1,male_model_2,male_head_model,male_head_model_2,male_offset,female_model_0,female_model_1,female_model_2,female_head_model,female_head_model_2,female_offset,zoom2d,xan2d,yan2d,zan2d,offset_x2d,offset_y2d,resize_x,resize_y,resize_z,ambient,contrast,recolors,retextures,ground_op1,ground_op2,ground_op3,ground_op4,ground_op5,inv_op1,inv_op2,inv_op3,inv_op4,inv_op5,stack_ids,stack_counts,params,record_bytes,decoded_bytes,stop_opcode
23390,null,,1,false,true,false,0,0,0,0,-2,23389,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23391,Super energy flask (4),,300,true,true,false,0,0,0,0,-2,23392,-1,-1,-1,-1,-1,61764,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>58946,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1264=Drink,87,87,-1
23392,null,,1,false,true,false,0,0,0,0,-2,23391,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23393,Super energy flask (3),,230,true,true,false,0,0,0,0,-2,23394,-1,-1,-1,-1,-1,61727,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>58946,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1264=Drink,87,87,-1
23394,null,,1,false,true,false,0,0,0,0,-2,23393,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23395,Super energy flask (2),,160,true,true,false,0,0,0,0,-2,23396,-1,-1,-1,-1,-1,61731,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>58946,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1264=Drink,87,87,-1
23396,null,,1,false,true,false,0,0,0,0,-2,23395,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23397,Super energy flask (1),,90,true,true,false,0,0,0,0,-2,23398,-1,-1,-1,-1,-1,61812,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>58946,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,1264=Drink,87,87,-1
23398,null,,1,false,true,false,0,0,0,0,-2,23397,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23399,Super restore flask (6),,420,true,true,true,0,0,0,0,-2,23400,-1,-1,-1,-1,-1,61732,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>62135,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,2195=26,87,87,-1
23400,null,,1,false,true,false,0,0,0,0,-2,23399,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23401,Super restore flask (5),,360,true,true,false,0,0,0,0,-2,23402,-1,-1,-1,-1,-1,61729,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>62135,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,76,76,-1
23402,null,,1,false,true,false,0,0,0,0,-2,23401,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23403,Super restore flask (4),,300,true,true,false,0,0,0,0,-2,23404,-1,-1,-1,-1,-1,61764,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>62135,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,76,76,-1
23404,null,,1,false,true,false,0,0,0,0,-2,23403,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23405,Super restore flask (3),,240,true,true,false,0,0,0,0,-2,23406,-1,-1,-1,-1,-1,61727,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>62135,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,76,76,-1
23406,null,,1,false,true,false,0,0,0,0,-2,23405,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23407,Super restore flask (2),,180,true,true,false,0,0,0,0,-2,23408,-1,-1,-1,-1,-1,61731,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>62135,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,76,76,-1
23408,null,,1,false,true,false,0,0,0,0,-2,23407,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23409,Super restore flask (1),,120,true,true,false,0,0,0,0,-2,23410,-1,-1,-1,-1,-1,61812,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>62135,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,76,76,-1
23410,null,,1,false,true,false,0,0,0,0,-2,23409,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23411,Agility flask (6),,300,true,true,true,0,0,0,0,-2,23412,-1,-1,-1,-1,-1,61732,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>14243,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,2195=26,81,81,-1
23412,null,,1,false,true,false,0,0,0,0,-2,23411,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23413,Agility flask (5),,250,true,true,false,0,0,0,0,-2,23414,-1,-1,-1,-1,-1,61729,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>14243,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,70,70,-1
23414,null,,1,false,true,false,0,0,0,0,-2,23413,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23415,Agility flask (4),,200,true,true,false,0,0,0,0,-2,23416,-1,-1,-1,-1,-1,61764,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>14243,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,70,70,-1
23416,null,,1,false,true,false,0,0,0,0,-2,23415,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23417,Agility flask (3),,150,true,true,false,0,0,0,0,-2,23418,-1,-1,-1,-1,-1,61727,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>14243,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,70,70,-1
23418,null,,1,false,true,false,0,0,0,0,-2,23417,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23419,Agility flask (2),,100,true,true,false,0,0,0,0,-2,23420,-1,-1,-1,-1,-1,61731,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>14243,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,70,70,-1
23420,null,,1,false,true,false,0,0,0,0,-2,23419,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23421,Agility flask (1),,50,true,true,false,0,0,0,0,-2,23422,-1,-1,-1,-1,-1,61812,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>14243,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,70,70,-1
23422,null,,1,false,true,false,0,0,0,0,-2,23421,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23423,Magic flask (6),,400,true,true,true,0,0,0,0,-2,23424,-1,-1,-1,-1,-1,61732,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>37440,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,2195=26,79,79,-1
23424,null,,1,false,true,false,0,0,0,0,-2,23423,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23425,Magic flask (5),,350,true,true,false,0,0,0,0,-2,23426,-1,-1,-1,-1,-1,61729,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>37440,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,68,68,-1
23426,null,,1,false,true,false,0,0,0,0,-2,23425,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23427,Magic flask (4),,300,true,true,false,0,0,0,0,-2,23428,-1,-1,-1,-1,-1,61764,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>37440,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,68,68,-1
23428,null,,1,false,true,false,0,0,0,0,-2,23427,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23429,Magic flask (3),,250,true,true,false,0,0,0,0,-2,23430,-1,-1,-1,-1,-1,61727,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>37440,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,68,68,-1
23430,null,,1,false,true,false,0,0,0,0,-2,23429,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23431,Magic flask (2),,200,true,true,false,0,0,0,0,-2,23432,-1,-1,-1,-1,-1,61731,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>37440,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,68,68,-1
23432,null,,1,false,true,false,0,0,0,0,-2,23431,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23433,Magic flask (1),,150,true,true,false,0,0,0,0,-2,23434,-1,-1,-1,-1,-1,61812,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>37440,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,68,68,-1
23434,null,,1,false,true,false,0,0,0,0,-2,23433,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23435,Hunter flask (6),,21,true,true,true,0,0,0,0,-2,23436,-1,-1,-1,-1,-1,61732,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>33682,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,2195=26,80,80,-1
23436,null,,1,false,true,false,0,0,0,0,-2,23435,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23437,Hunter flask (5),,18,true,true,false,0,0,0,0,-2,23438,-1,-1,-1,-1,-1,61729,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>33682,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,69,69,-1
23438,null,,1,false,true,false,0,0,0,0,-2,23437,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23439,Hunter flask (4),,15,true,true,false,0,0,0,0,-2,23440,-1,-1,-1,-1,-1,61764,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>33682,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,69,69,-1
23440,null,,1,false,true,false,0,0,0,0,-2,23439,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23441,Hunter flask (3),,12,true,true,false,0,0,0,0,-2,23442,-1,-1,-1,-1,-1,61727,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>33682,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,69,69,-1
23442,null,,1,false,true,false,0,0,0,0,-2,23441,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23443,Hunter flask (2),,9,true,true,false,0,0,0,0,-2,23444,-1,-1,-1,-1,-1,61731,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>33682,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,69,69,-1
23444,null,,1,false,true,false,0,0,0,0,-2,23443,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23445,Hunter flask (1),,6,true,true,false,0,0,0,0,-2,23446,-1,-1,-1,-1,-1,61812,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,0,0,33715>33682,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,69,69,-1
23446,null,,1,false,true,false,0,0,0,0,-2,23445,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23447,Combat flask (6),,325,true,true,true,0,0,0,0,-2,23448,-1,-1,-1,-1,-1,61732,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,2195=26,84,84,-1
23448,null,,1,false,true,false,0,0,0,0,-2,23447,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23449,Combat flask (5),,270,true,true,false,0,0,0,0,-2,23450,-1,-1,-1,-1,-1,61729,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,73,73,-1
23450,null,,1,false,true,false,0,0,0,0,-2,23449,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23451,Combat flask (4),,215,true,true,false,0,0,0,0,-2,23452,-1,-1,-1,-1,-1,61764,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,73,73,-1
23452,null,,1,false,true,false,0,0,0,0,-2,23451,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23453,Combat flask (3),,160,true,true,false,0,0,0,0,-2,23454,-1,-1,-1,-1,-1,61727,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,73,73,-1
23454,null,,1,false,true,false,0,0,0,0,-2,23453,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23455,Combat flask (2),,105,true,true,false,0,0,0,0,-2,23456,-1,-1,-1,-1,-1,61731,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,73,73,-1
23456,null,,1,false,true,false,0,0,0,0,-2,23455,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23457,Combat flask (1),,52,true,true,false,0,0,0,0,-2,23458,-1,-1,-1,-1,-1,61812,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,73,73,-1
23458,null,,1,false,true,false,0,0,0,0,-2,23457,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23459,Crafting flask (6),,325,true,true,true,0,0,0,0,-2,23460,-1,-1,-1,-1,-1,61732,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,2195=26,86,86,-1
23460,null,,1,false,true,false,0,0,0,0,-2,23459,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23461,Crafting flask (5),,270,true,true,false,0,0,0,0,-2,23462,-1,-1,-1,-1,-1,61729,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,75,75,-1
23462,null,,1,false,true,false,0,0,0,0,-2,23461,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23463,Crafting flask (4),,215,true,true,false,0,0,0,0,-2,23464,-1,-1,-1,-1,-1,61764,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,75,75,-1
23464,null,,1,false,true,false,0,0,0,0,-2,23463,799,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2000,0,0,0,0,0,128,128,128,0,0,,,,,,,,,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,7,7,-1
23465,Crafting flask (3),,160,true,true,false,0,0,0,0,-2,23466,-1,-1,-1,-1,-1,61727,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,804,131,198,0,1,-1,128,128,128,15,75,33715>18882,,,,,,,Drink,,,,,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,,75,75,-1
