raid,event,tick,down_number,walk_ticks,hand_count,bloat_hp_pct
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,74,,,16,24.4
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,77,,,16,24.4
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,78,,,16,24.4
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,81,,,16,24.4
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,82,,,16,24.4
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,85,,,16,24.0
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,86,,,16,24.0
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,89,,,16,23.93
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,90,,,16,23.87
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,93,,,16,23.87
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,94,,,16,23.87
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,97,,,16,23.87
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,98,,,16,23.8
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,101,,,16,23.8
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,102,,,16,23.8
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,105,,,16,23.8
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,106,,,16,23.8
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,109,,,16,23.8
74700b67-6c79-41d8-b441-c7d96629348a,hands_drop,110,,,16,23.8
74700b67-6c79-41d8-b441-c7d96629348a,down,111,2,36,,
74700b67-6c79-41d8-b441-c7d96629348a,hands_splat,113,,,16,23.8
7ca85464-b9da-470c-a984-82865ece18dc,down,39,1,39,,
7ca85464-b9da-470c-a984-82865ece18dc,up,72,,,,
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,72,,,16,41.4
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,75,,,16,41.33
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,78,,,16,41.33
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,81,,,16,41.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,84,,,15,41.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,87,,,15,41.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,90,,,16,41.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,93,,,16,41.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,96,,,16,41.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,99,,,16,41.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,102,,,16,41.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,105,,,16,41.27
7ca85464-b9da-470c-a984-82865ece18dc,down,107,2,34,,
7ca85464-b9da-470c-a984-82865ece18dc,up,140,,,,
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,140,,,16,2.33
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,143,,,16,2.33
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,144,,,16,2.27
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,147,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,148,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,151,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,152,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,155,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,156,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,159,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,160,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,163,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,164,,,16,2.2
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,167,,,16,2.13
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,168,,,16,2.13
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,171,,,16,2.13
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,172,,,16,2.13
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,175,,,16,2.13
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,176,,,15,2.13
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,179,,,15,2.13
7ca85464-b9da-470c-a984-82865ece18dc,hands_drop,180,,,16,2.13
7ca85464-b9da-470c-a984-82865ece18dc,down,181,3,40,,
7ca85464-b9da-470c-a984-82865ece18dc,hands_splat,183,,,16,2.13
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,0,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,3,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,6,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,9,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,12,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,15,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,18,,,16,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,21,,,16,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,24,,,16,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,27,,,16,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,30,,,16,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,33,,,16,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,36,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,39,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,42,,,16,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,45,,,16,100.0
81798959-6cde-49db-b03c-1e0c83384f53,down,47,1,47,,
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,48,,,15,100.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,51,,,15,95.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,54,,,15,86.43
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,57,,,15,85.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,60,,,16,81.38
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,63,,,16,81.29
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,66,,,16,79.38
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,69,,,16,72.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,72,,,16,68.43
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,75,,,16,53.43
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,78,,,16,53.43
81798959-6cde-49db-b03c-1e0c83384f53,up,80,,,,
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,81,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,84,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,87,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,90,,,15,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,93,,,15,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,96,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,99,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,102,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,105,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,108,,,15,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,111,,,15,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,114,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,down,115,2,34,,
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,117,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,120,,,16,53.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,123,,,16,42.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,126,,,16,34.86
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,129,,,16,31.0
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,130,,,15,27.48
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,133,,,15,24.38
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,134,,,16,24.38
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,137,,,16,18.62
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,138,,,15,17.43
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,141,,,15,12.67
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,142,,,16,10.24
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,145,,,16,3.71
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,146,,,15,3.71
81798959-6cde-49db-b03c-1e0c83384f53,up,148,,,,
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,149,,,15,2.71
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,150,,,15,2.33
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,153,,,15,2.29
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,154,,,15,2.29
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,157,,,15,2.24
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,158,,,15,2.24
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,161,,,15,2.24
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,162,,,16,2.24
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,165,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,166,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,169,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,170,,,15,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,173,,,15,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,174,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,177,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,178,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,181,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,182,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,185,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,186,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,down,188,3,39,,
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,189,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,190,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,193,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,194,,,16,2.19
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,197,,,16,1.9
81798959-6cde-49db-b03c-1e0c83384f53,hands_drop,198,,,16,1.9
81798959-6cde-49db-b03c-1e0c83384f53,hands_splat,201,,,16,0.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,0,,,15,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,3,,,15,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,6,,,16,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,9,,,16,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,12,,,15,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,15,,,15,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,18,,,16,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,21,,,16,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,24,,,16,100.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,27,,,16,99.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,30,,,15,99.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,33,,,15,99.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,36,,,16,99.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,39,,,16,99.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,down,42,1,42,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,42,,,16,99.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,45,,,16,99.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,48,,,15,98.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,51,,,15,94.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,54,,,16,92.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,57,,,16,92.39
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,60,,,16,90.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,63,,,16,87.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,66,,,16,87.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,69,,,16,86.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,72,,,15,86.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,up,75,,,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,75,,,15,83.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,78,,,16,83.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,81,,,16,83.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,84,,,16,83.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,87,,,16,83.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,90,,,16,82.06
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,93,,,16,82.06
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,96,,,15,82.06
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,99,,,15,80.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,102,,,16,80.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,105,,,16,80.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,108,,,16,80.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,111,,,16,80.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,114,,,15,80.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,down,116,2,40,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,117,,,15,80.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,120,,,16,80.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,123,,,16,78.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,126,,,16,75.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,129,,,16,75.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,132,,,15,71.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,135,,,15,71.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,138,,,14,68.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,141,,,14,66.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,144,,,15,66.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,147,,,15,64.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,up,149,,,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,150,,,16,64.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,153,,,16,64.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,156,,,15,64.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,159,,,15,64.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,162,,,16,64.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,165,,,16,64.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,168,,,16,64.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,171,,,16,64.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,174,,,15,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,177,,,15,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,180,,,15,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,183,,,15,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,186,,,16,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,189,,,16,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,192,,,15,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,195,,,15,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,down,196,3,46,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,198,,,16,64.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,201,,,16,60.28
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,204,,,15,60.22
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,207,,,15,57.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,210,,,16,57.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,213,,,16,54.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,216,,,16,53.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,219,,,16,52.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,222,,,16,51.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,225,,,16,51.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,228,,,16,51.17
8cd7765c-80ed-4413-a46f-1d95ca3ea417,up,229,,,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,231,,,16,51.17
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,234,,,16,51.17
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,237,,,16,51.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,240,,,16,51.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,243,,,16,51.06
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,246,,,16,51.06
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,249,,,16,50.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,252,,,15,50.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,255,,,15,50.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,258,,,15,50.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,261,,,15,49.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,264,,,16,49.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,267,,,16,48.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,down,268,4,38,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,270,,,16,48.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,273,,,16,44.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,276,,,16,41.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,279,,,16,40.94
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,282,,,16,39.06
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,285,,,16,36.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,286,,,16,36.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,289,,,16,36.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,290,,,16,34.5
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,293,,,16,34.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,294,,,15,34.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,297,,,15,30.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,298,,,15,30.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,up,301,,,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,301,,,15,28.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,302,,,15,28.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,305,,,15,28.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,306,,,16,28.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,309,,,16,28.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,310,,,16,28.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,313,,,16,28.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,314,,,16,28.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,317,,,16,28.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,318,,,16,28.17
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,321,,,16,28.17
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,322,,,16,28.17
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,325,,,16,28.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,326,,,15,28.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,329,,,15,28.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,330,,,16,28.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,333,,,16,28.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,334,,,16,27.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,337,,,16,27.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,338,,,14,27.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,341,,,14,27.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,342,,,16,27.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,345,,,16,27.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,down,346,5,44,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,346,,,16,27.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,349,,,16,27.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,350,,,15,27.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,353,,,15,23.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,354,,,16,23.78
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,357,,,16,22.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,358,,,16,22.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,361,,,16,19.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,362,,,15,19.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,365,,,15,19.72
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,366,,,14,18.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,369,,,14,18.28
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,370,,,16,18.28
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,373,,,16,15.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,374,,,16,15.89
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,377,,,16,12.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,378,,,16,12.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,up,379,,,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,381,,,16,12.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,382,,,16,12.44
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,385,,,16,12.39
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,386,,,16,12.39
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,389,,,16,12.39
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,390,,,15,12.39
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,393,,,15,12.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,394,,,14,12.33
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,397,,,14,12.28
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,398,,,15,12.28
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,401,,,15,12.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,402,,,15,12.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,405,,,15,11.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,406,,,15,11.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,409,,,15,11.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,410,,,16,11.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,413,,,16,10.28
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,414,,,16,10.28
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,417,,,16,10.28
8cd7765c-80ed-4413-a46f-1d95ca3ea417,down,418,6,38,,
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,418,,,15,10.22
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,421,,,15,10.22
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,422,,,16,10.11
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,425,,,16,8.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,426,,,16,8.61
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,429,,,16,5.67
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,430,,,16,5.56
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,433,,,16,2.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,434,,,15,2.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,437,,,15,2.83
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_drop,438,,,16,0.0
8cd7765c-80ed-4413-a46f-1d95ca3ea417,hands_splat,441,,,16,0.0
8dd0ab18-f359-4fda-b614-02190f0e0432,down,39,1,39,,
8dd0ab18-f359-4fda-b614-02190f0e0432,up,72,,,,
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_drop,72,,,16,46.86
8dd0ab18-f359-4fda-b614-02190f0e0432,hands_splat,75,,,16,46.86
