raid,scale,wave,split_pillar,parent_pillar,nearest_to_spawn
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,21,NW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,21,SE,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,21,SE,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,22,SW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,22,NE,SW,NE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,22,NW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,22,NW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,SW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,NW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,NE,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,NW,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,NW,NE,NE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,SW,NE,NE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,SW,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,SE,SE,NE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,SE,,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,NW,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,23,SE,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,24,NW,NW,NW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,24,SW,NW,NW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,24,NW,NE,NE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,24,NW,NE,NE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,25,NE,,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,25,SW,,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,NW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,SE,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,NW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,SE,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,NW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,SE,SW,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,NE,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,SE,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,SW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,SE,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,SW,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,NE,SW,NW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,NE,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,27,SE,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,28,SE,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,28,SE,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,28,NW,NW,NW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,28,NW,NW,NW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,28,SW,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,31,SE,NE,NE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,31,NW,NE,NE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,31,NW,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,31,SW,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,31,NE,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,31,NE,SE,SE
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,31,SE,SW,SW
208397a2-fbcb-499f-821e-4f5b53e3eea0,3,31,SW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,5,SE,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,5,SE,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,5,SW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,7,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,7,SW,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,8,SE,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,8,NE,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,9,NE,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,9,NE,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,9,SW,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,9,NW,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,10,NE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,10,NE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,13,SE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,13,NW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,14,NW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,15,NW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,15,SE,SW,SE
210e98d6-f53b-4615-952a-53d86a788232,3,16,NE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,16,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,18,SW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,18,SW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,18,NW,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,19,NW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,19,NW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,19,NW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,19,NW,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,19,NE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,20,SW,NW,NW
210e98d6-f53b-4615-952a-53d86a788232,3,20,SW,NW,NW
210e98d6-f53b-4615-952a-53d86a788232,3,20,NE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,20,NW,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,20,NE,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,20,NW,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,21,NW,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,21,NW,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,22,NE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,22,NW,SW,NE
210e98d6-f53b-4615-952a-53d86a788232,3,22,NE,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,22,NW,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,22,NE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,22,SE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,23,SW,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,23,SW,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,23,SW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,23,SE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,24,SW,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,24,SW,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,25,NW,NW,NW
210e98d6-f53b-4615-952a-53d86a788232,3,25,NE,NW,NW
210e98d6-f53b-4615-952a-53d86a788232,3,25,SE,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,25,SW,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,25,SE,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,25,NW,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,26,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,26,NW,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,26,SE,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,26,NW,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,26,NW,,SW
210e98d6-f53b-4615-952a-53d86a788232,3,26,NE,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,27,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,27,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,28,SW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,28,SE,SW,NW
210e98d6-f53b-4615-952a-53d86a788232,3,28,SE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,28,NE,SW,NW
210e98d6-f53b-4615-952a-53d86a788232,3,28,NE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,28,NE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,28,NE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,28,NE,SW,SE
210e98d6-f53b-4615-952a-53d86a788232,3,29,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,29,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,29,SW,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,29,NE,NE,NE
210e98d6-f53b-4615-952a-53d86a788232,3,30,NW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,30,SE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,31,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,31,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,31,SE,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,31,NW,SW,SW
210e98d6-f53b-4615-952a-53d86a788232,3,31,SE,SE,SE
210e98d6-f53b-4615-952a-53d86a788232,3,31,NW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,5,SW,,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,5,SE,,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,5,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,5,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,8,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,9,NW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,9,SE,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,10,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,10,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,10,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,10,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,12,NE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,12,SE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,12,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,12,SW,SW,NW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,13,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,16,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,16,SE,SW,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,17,NW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,17,SW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,17,SE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,17,SE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,18,NE,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,18,SW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,18,SW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,19,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,19,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,19,SW,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,19,NE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,20,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,20,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,20,NE,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,20,SW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,22,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,22,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,22,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,22,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,22,NW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,22,SW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,23,SE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,23,SE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,23,SW,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,23,SE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,24,NE,NW,NW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,24,NW,NW,NW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,24,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,24,NW,SW,NW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,25,SE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,25,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,25,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,25,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,SW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,SW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,SW,SE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,SE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NW,SW,NW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NW,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,NE,SW,NW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,27,SE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,30,NW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,30,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,30,NW,SW,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,30,SE,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,30,NE,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,SE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,SE,NE,NE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,NE,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,NW,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,SW,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,NE,SW,SW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,NW,NW,NW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,SW,NW,NW
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,NE,SE,SE
22437820-14fc-4551-be6c-d2c996eb1c0f,3,31,NW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,5,SW,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,5,SE,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,5,SW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,5,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,9,NW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,9,NW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,9,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,9,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,9,NE,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,10,SE,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,10,NW,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,12,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,12,SW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,13,NE,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,13,NE,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,15,SW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,15,NE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,15,NE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,15,SE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,15,SW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,15,NE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,17,SW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,19,SW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,19,NW,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,19,SE,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,19,SW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,19,SE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,19,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,19,SE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,20,NE,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,20,SW,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,20,NW,NW,NW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,20,SW,NW,NW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,20,NW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,20,NW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,21,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,21,SE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,21,SW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,21,SW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,22,SW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,22,SW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,23,SE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,23,NE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,23,NW,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,23,NE,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,24,NW,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,24,NW,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,25,NW,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,25,SE,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,25,NE,NW,NW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,25,NE,NW,NW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,25,SW,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,25,NW,,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,26,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,26,SW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,26,NE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,26,SE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,27,SW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,27,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,SE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,SE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,SE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,NE,NW,NW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,NW,NW,NW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,SE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,NE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,NE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,29,NE,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,30,NW,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,30,NE,NE,NE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,31,NW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,31,NW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,31,NW,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,31,SE,SW,SW
00cbe617-21e8-4b98-b46e-970b3a09e305,4,31,SW,SE,SE
00cbe617-21e8-4b98-b46e-970b3a09e305,4,31,NE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,5,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,5,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,7,NW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,7,SW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,7,SE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,7,NE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,8,SW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,8,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,10,NW,,SW
057c5c27-038c-430f-a09e-63326e700980,4,10,NW,,SW
057c5c27-038c-430f-a09e-63326e700980,4,10,NW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,10,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,12,SE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,12,SE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,13,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,13,NW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,15,SW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,15,NE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,16,NW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,16,NW,SE,NE
057c5c27-038c-430f-a09e-63326e700980,4,17,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,17,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,19,SW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,19,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,19,NW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,19,SW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,19,NE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,19,NW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,20,NW,NW,NW
057c5c27-038c-430f-a09e-63326e700980,4,20,SE,NW,NW
057c5c27-038c-430f-a09e-63326e700980,4,20,NW,NW,NW
057c5c27-038c-430f-a09e-63326e700980,4,20,NW,NW,NW
057c5c27-038c-430f-a09e-63326e700980,4,20,NE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,20,NW,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,21,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,21,NW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,21,SE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,21,SE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,22,SW,NW,NW
057c5c27-038c-430f-a09e-63326e700980,4,22,NE,NW,NW
057c5c27-038c-430f-a09e-63326e700980,4,22,NE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,22,SE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,22,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,23,NW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,23,SW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,24,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,24,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,24,SE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,24,SE,SE,NE
057c5c27-038c-430f-a09e-63326e700980,4,25,NW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,25,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,26,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,26,SW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,27,NW,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,27,SE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,27,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,27,NE,SW,NW
057c5c27-038c-430f-a09e-63326e700980,4,27,NE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,28,SW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,28,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,28,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,29,SE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,29,SW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,29,SE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,29,NE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,29,NW,NW,NW
057c5c27-038c-430f-a09e-63326e700980,4,29,NE,NW,NW
057c5c27-038c-430f-a09e-63326e700980,4,29,SE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,29,NE,NE,NE
057c5c27-038c-430f-a09e-63326e700980,4,29,NW,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,29,SW,SW,SE
057c5c27-038c-430f-a09e-63326e700980,4,30,SW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,30,SE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,30,NW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,30,NE,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,30,SW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,30,SW,SE,SE
057c5c27-038c-430f-a09e-63326e700980,4,30,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,30,NE,SW,SW
057c5c27-038c-430f-a09e-63326e700980,4,31,NE,SW,SW
08b1d9ce-0d1b-4d0a-8217-235538ad23cf,4,5,SE,SW,SW
