raid,x,y,first_tick,last_tick,run_ticks,ended_near_bloodspawn_death
99a19877-b298-4f81-920a-4dab071af96f,3178,4447,19,59,40,False
99a19877-b298-4f81-920a-4dab071af96f,3176,4443,19,59,40,False
99a19877-b298-4f81-920a-4dab071af96f,3164,4450,59,72,13,False
99a19877-b298-4f81-920a-4dab071af96f,3168,4449,59,72,13,False
99a19877-b298-4f81-920a-4dab071af96f,3165,4439,59,74,15,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4453,59,76,17,False
99a19877-b298-4f81-920a-4dab071af96f,3176,4454,59,77,18,False
99a19877-b298-4f81-920a-4dab071af96f,3179,4454,59,77,18,False
99a19877-b298-4f81-920a-4dab071af96f,3164,4450,89,102,13,False
99a19877-b298-4f81-920a-4dab071af96f,3168,4449,89,102,13,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4441,59,105,46,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4439,89,106,17,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4451,89,106,17,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4440,78,107,29,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4450,89,107,18,False
99a19877-b298-4f81-920a-4dab071af96f,3175,4449,89,107,18,False
99a19877-b298-4f81-920a-4dab071af96f,3178,4441,79,108,29,False
99a19877-b298-4f81-920a-4dab071af96f,3178,4442,80,109,29,False
99a19877-b298-4f81-920a-4dab071af96f,3178,4443,81,110,29,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4444,82,111,29,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4445,83,112,29,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4446,84,113,29,False
99a19877-b298-4f81-920a-4dab071af96f,3176,4445,85,114,29,False
99a19877-b298-4f81-920a-4dab071af96f,3175,4444,86,115,29,False
99a19877-b298-4f81-920a-4dab071af96f,3175,4443,87,116,29,False
99a19877-b298-4f81-920a-4dab071af96f,3174,4442,88,117,29,False
99a19877-b298-4f81-920a-4dab071af96f,3173,4442,89,118,29,False
99a19877-b298-4f81-920a-4dab071af96f,3172,4441,90,119,29,False
99a19877-b298-4f81-920a-4dab071af96f,3172,4440,91,120,29,False
99a19877-b298-4f81-920a-4dab071af96f,3172,4439,92,121,29,False
99a19877-b298-4f81-920a-4dab071af96f,3173,4440,93,122,29,False
99a19877-b298-4f81-920a-4dab071af96f,3174,4441,94,123,29,False
99a19877-b298-4f81-920a-4dab071af96f,3175,4442,95,124,29,False
99a19877-b298-4f81-920a-4dab071af96f,3176,4441,96,125,29,False
99a19877-b298-4f81-920a-4dab071af96f,3178,4439,98,127,29,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4438,99,128,29,False
99a19877-b298-4f81-920a-4dab071af96f,3165,4443,89,129,40,False
99a19877-b298-4f81-920a-4dab071af96f,3176,4437,100,129,29,False
99a19877-b298-4f81-920a-4dab071af96f,3175,4436,101,129,28,False
99a19877-b298-4f81-920a-4dab071af96f,3176,4436,102,129,27,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4436,103,129,26,False
99a19877-b298-4f81-920a-4dab071af96f,3166,4442,104,129,25,False
99a19877-b298-4f81-920a-4dab071af96f,3178,4437,104,129,25,False
99a19877-b298-4f81-920a-4dab071af96f,3167,4441,105,129,24,False
99a19877-b298-4f81-920a-4dab071af96f,3177,4437,105,129,24,False
99a19877-b298-4f81-920a-4dab071af96f,3178,4436,106,129,23,False
99a19877-b298-4f81-920a-4dab071af96f,3168,4440,106,129,23,False
99a19877-b298-4f81-920a-4dab071af96f,3179,4435,107,129,22,False
99a19877-b298-4f81-920a-4dab071af96f,3167,4439,107,129,22,False
99a19877-b298-4f81-920a-4dab071af96f,3180,4435,108,129,21,False
99a19877-b298-4f81-920a-4dab071af96f,3166,4439,108,129,21,False
99a19877-b298-4f81-920a-4dab071af96f,3179,4436,109,129,20,False
99a19877-b298-4f81-920a-4dab071af96f,3167,4440,109,129,20,False
99a19877-b298-4f81-920a-4dab071af96f,3178,4435,110,129,19,False
99a19877-b298-4f81-920a-4dab071af96f,3166,4441,110,129,19,False
99a19877-b298-4f81-920a-4dab071af96f,3165,4442,111,129,18,False
99a19877-b298-4f81-920a-4dab071af96f,3164,4442,112,129,17,False
99a19877-b298-4f81-920a-4dab071af96f,3178,4438,113,129,16,False
99a19877-b298-4f81-920a-4dab071af96f,3164,4441,113,129,16,False
99a19877-b298-4f81-920a-4dab071af96f,3164,4440,114,129,15,False
99a19877-b298-4f81-920a-4dab071af96f,3163,4439,115,129,14,False
99a19877-b298-4f81-920a-4dab071af96f,3175,4437,116,129,13,False
99a19877-b298-4f81-920a-4dab071af96f,3163,4438,116,129,13,False
99a19877-b298-4f81-920a-4dab071af96f,3163,4437,117,129,12,False
99a19877-b298-4f81-920a-4dab071af96f,3174,4437,117,129,12,False
99a19877-b298-4f81-920a-4dab071af96f,3164,4436,118,129,11,False
99a19877-b298-4f81-920a-4dab071af96f,3173,4437,118,129,11,False
99a19877-b298-4f81-920a-4dab071af96f,3172,4437,119,129,10,False
99a19877-b298-4f81-920a-4dab071af96f,3164,4435,119,129,10,False
99a19877-b298-4f81-920a-4dab071af96f,3171,4437,120,129,9,False
99a19877-b298-4f81-920a-4dab071af96f,3165,4436,120,129,9,False
99a19877-b298-4f81-920a-4dab071af96f,3166,4436,121,129,8,False
99a19877-b298-4f81-920a-4dab071af96f,3172,4436,121,129,8,False
99a19877-b298-4f81-920a-4dab071af96f,3173,4435,122,129,7,False
99a19877-b298-4f81-920a-4dab071af96f,3167,4436,122,129,7,False
99a19877-b298-4f81-920a-4dab071af96f,3172,4435,123,129,6,False
99a19877-b298-4f81-920a-4dab071af96f,3168,4437,123,129,6,False
99a19877-b298-4f81-920a-4dab071af96f,3169,4438,124,129,5,False
99a19877-b298-4f81-920a-4dab071af96f,3171,4435,124,129,5,False
99a19877-b298-4f81-920a-4dab071af96f,3170,4438,125,129,4,False
99a19877-b298-4f81-920a-4dab071af96f,3170,4435,125,129,4,False
99a19877-b298-4f81-920a-4dab071af96f,3169,4435,126,129,3,False
99a19877-b298-4f81-920a-4dab071af96f,3169,4437,126,129,3,False
99a19877-b298-4f81-920a-4dab071af96f,3168,4436,127,129,2,False
99a19877-b298-4f81-920a-4dab071af96f,3170,4436,127,129,2,False
99a19877-b298-4f81-920a-4dab071af96f,3171,4436,128,129,1,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3165,4451,19,32,13,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3177,4444,19,36,17,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3175,4446,19,37,18,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3176,4444,19,37,18,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3167,4450,19,61,42,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4450,49,62,13,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3166,4451,34,63,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4442,49,63,14,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3165,4451,35,64,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3172,4449,49,64,15,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3166,4452,36,65,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3167,4451,37,66,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3168,4451,38,67,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4451,39,68,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4450,40,69,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3171,4450,41,70,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4449,42,71,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4448,43,72,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4449,44,73,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3168,4450,45,105,60,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4451,81,110,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4452,82,111,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4452,83,112,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4450,99,112,13,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3171,4452,84,113,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3171,4445,99,113,14,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3167,4452,99,113,14,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4448,99,113,14,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3167,4451,99,113,14,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4453,85,114,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4454,86,115,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3168,4454,87,116,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3168,4453,88,117,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3168,4452,89,118,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4453,90,119,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4454,91,120,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3171,4454,92,121,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4455,93,122,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3172,4453,95,124,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3173,4453,96,125,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4452,97,126,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3175,4451,98,127,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3176,4451,99,128,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3176,4452,100,129,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3176,4453,101,130,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3176,4454,102,131,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3177,4454,103,132,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3175,4453,105,134,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4453,106,135,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4454,107,136,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4455,108,137,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3175,4456,109,138,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3176,4457,110,139,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3177,4458,111,140,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3178,4457,112,141,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3179,4456,113,142,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3179,4455,114,143,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3179,4457,116,145,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3179,4458,117,146,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3178,4456,119,148,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3178,4455,120,149,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3177,4455,121,150,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3176,4455,122,151,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4457,124,153,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3168,4452,139,153,14,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3168,4451,139,153,14,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3169,4452,139,153,14,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4458,125,154,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3173,4445,139,154,15,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3173,4451,139,154,15,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3173,4457,126,155,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3173,4458,127,156,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3172,4457,128,157,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3171,4456,129,158,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3170,4455,130,159,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3171,4454,131,160,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3172,4453,132,161,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3173,4452,133,162,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4451,134,163,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3173,4450,135,164,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3172,4449,136,165,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3171,4448,137,166,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3172,4447,138,167,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3173,4446,139,168,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4445,140,169,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3175,4444,141,170,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3175,4443,142,171,29,False
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3175,4445,144,173,29,True
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3175,4446,145,173,28,True
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3174,4446,146,173,27,True
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3172,4446,148,173,25,True
9b6110bc-8dfa-4182-a8c1-02eccc1270b1,3171,4445,149,173,24,True
a2968a27-1164-47cb-be4a-c5903764b9c9,3161,4446,19,32,13,False
a2968a27-1164-47cb-be4a-c5903764b9c9,3162,4455,19,34,15,False
a2968a27-1164-47cb-be4a-c5903764b9c9,3162,4453,19,49,30,False
a2968a27-1164-47cb-be4a-c5903764b9c9,3161,4455,19,49,30,False
a2968a27-1164-47cb-be4a-c5903764b9c9,3170,4447,49,63,14,False
a2968a27-1164-47cb-be4a-c5903764b9c9,3172,4450,49,64,15,False
a2968a27-1164-47cb-be4a-c5903764b9c9,3170,4450,49,79,30,False
a2968a27-1164-47cb-be4a-c5903764b9c9,3173,4450,49,79,30,False
c695912b-8120-4096-96e5-4c57bc61e152,3166,4450,29,42,13,False
c695912b-8120-4096-96e5-4c57bc61e152,3164,4443,29,42,13,False
c695912b-8120-4096-96e5-4c57bc61e152,3166,4451,29,42,13,False
c695912b-8120-4096-96e5-4c57bc61e152,3173,4453,29,44,15,False
c695912b-8120-4096-96e5-4c57bc61e152,3177,4443,29,46,17,False
c695912b-8120-4096-96e5-4c57bc61e152,3177,4441,29,79,50,False
c695912b-8120-4096-96e5-4c57bc61e152,3175,4444,29,79,50,False
c695912b-8120-4096-96e5-4c57bc61e152,3166,4450,79,92,13,False
c695912b-8120-4096-96e5-4c57bc61e152,3169,4447,79,92,13,False
c695912b-8120-4096-96e5-4c57bc61e152,3170,4440,79,94,15,False
c695912b-8120-4096-96e5-4c57bc61e152,3172,4446,79,94,15,False
c695912b-8120-4096-96e5-4c57bc61e152,3178,4443,79,119,40,False
c695912b-8120-4096-96e5-4c57bc61e152,3179,4444,79,119,40,False
c695912b-8120-4096-96e5-4c57bc61e152,3177,4442,79,119,40,False
c695912b-8120-4096-96e5-4c57bc61e152,3166,4450,119,132,13,False
c695912b-8120-4096-96e5-4c57bc61e152,3163,4443,119,132,13,False
c695912b-8120-4096-96e5-4c57bc61e152,3168,4449,119,132,13,False
c695912b-8120-4096-96e5-4c57bc61e152,3171,4448,119,133,14,True
d5ef6c12-42cf-428c-9580-14abe398b3a8,3167,4450,70,83,13,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3168,4449,70,83,13,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3176,4447,70,100,30,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3174,4447,70,100,30,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3178,4446,70,100,30,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3168,4448,100,113,13,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3167,4450,100,113,13,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3168,4450,100,114,14,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3175,4447,100,130,30,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3168,4445,130,143,13,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3165,4452,130,144,14,False
d5ef6c12-42cf-428c-9580-14abe398b3a8,3171,4446,130,144,14,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3162,4443,49,62,13,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3160,4441,49,79,30,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3161,4442,49,79,30,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3166,4443,79,92,13,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3165,4441,79,149,70,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3168,4442,79,149,70,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3164,4451,149,179,30,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3163,4450,149,179,30,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3166,4443,179,192,13,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3164,4441,179,239,60,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3165,4443,179,252,73,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3165,4442,239,279,40,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3164,4442,239,279,40,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3171,4446,279,293,14,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3169,4445,279,309,30,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3173,4445,279,309,30,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3169,4450,309,323,14,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3167,4450,309,323,14,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3167,4451,309,352,43,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3164,4443,339,352,13,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3163,4443,339,353,14,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3163,4442,339,353,14,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3168,4450,325,354,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3169,4449,326,355,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3170,4450,327,356,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3171,4451,328,357,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3171,4452,329,358,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3172,4453,330,359,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3173,4454,331,360,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3173,4455,332,361,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3172,4456,333,362,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3172,4457,334,363,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3172,4458,335,364,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3171,4457,336,365,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3170,4458,337,366,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3169,4457,338,367,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3168,4456,339,368,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3168,4455,340,369,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3168,4457,342,371,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3167,4457,343,372,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3168,4458,344,373,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3170,4456,346,375,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3170,4455,347,376,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3169,4456,348,377,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3169,4458,350,379,29,False
ec129d16-ceaf-4a33-bb6e-fee4060c2607,3170,4457,351,380,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3168,4446,19,32,13,False
eee9a190-f2af-4354-bf84-1e2990e77891,3168,4448,19,32,13,False
eee9a190-f2af-4354-bf84-1e2990e77891,3169,4447,19,32,13,False
eee9a190-f2af-4354-bf84-1e2990e77891,3163,4450,19,32,13,False
eee9a190-f2af-4354-bf84-1e2990e77891,3167,4443,19,32,13,False
eee9a190-f2af-4354-bf84-1e2990e77891,3174,4445,19,35,16,False
eee9a190-f2af-4354-bf84-1e2990e77891,3169,4447,33,62,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3168,4446,35,64,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3168,4445,36,65,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3168,4444,37,66,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3169,4443,38,67,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3169,4442,39,68,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3170,4443,40,69,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3171,4443,41,70,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3172,4442,42,71,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4441,43,72,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3174,4440,44,73,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3175,4439,45,74,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3176,4438,46,75,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3176,4437,47,76,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3175,4436,48,77,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3174,4435,49,78,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4435,50,79,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4436,51,80,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4437,52,81,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4438,53,82,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4439,54,83,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4440,55,84,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3174,4441,56,85,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3175,4442,57,86,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3176,4442,58,87,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3177,4443,59,88,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3178,4444,60,89,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3179,4444,61,90,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3178,4443,62,91,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3177,4442,63,92,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3176,4443,64,93,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3175,4444,65,94,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3174,4445,66,95,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3175,4446,67,96,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3176,4447,68,97,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3175,4448,69,98,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3177,4446,71,100,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3178,4445,72,101,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3178,4446,73,102,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3169,4449,89,102,13,False
eee9a190-f2af-4354-bf84-1e2990e77891,3170,4447,89,102,13,False
eee9a190-f2af-4354-bf84-1e2990e77891,3168,4449,89,102,13,False
eee9a190-f2af-4354-bf84-1e2990e77891,3178,4447,74,103,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3178,4448,75,104,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3172,4439,89,104,15,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4452,89,104,15,False
eee9a190-f2af-4354-bf84-1e2990e77891,3179,4447,76,105,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3180,4446,77,106,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3180,4445,78,107,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3180,4444,79,108,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3180,4443,80,109,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3180,4442,81,110,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3179,4443,82,111,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3180,4441,84,113,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3180,4440,85,114,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3179,4439,86,115,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3179,4438,87,116,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3179,4437,88,117,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3178,4437,89,118,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3177,4438,90,119,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3176,4438,91,120,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3175,4438,92,121,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3174,4439,93,122,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4438,94,123,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3172,4437,95,124,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3171,4436,96,125,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3170,4435,97,126,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3172,4436,99,128,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3173,4436,100,129,29,False
eee9a190-f2af-4354-bf84-1e2990e77891,3174,4435,101,130,29,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3161,4448,39,52,13,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3160,4446,39,53,14,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3160,4449,39,82,43,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3161,4450,55,84,29,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3162,4451,56,85,29,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3162,4452,57,86,29,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3163,4451,58,87,29,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3163,4450,59,88,29,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3164,4451,60,89,29,False
f0ac6d63-deeb-4637-8d5d-0076cb0a2094,3165,4452,61,90,29,False
