module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,td_scene_maybe_grow_hmap,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,104,0.001947,0.003254,0.001947,0.003254
kernel32,IsBadStringPtrW,[unknown],0,0.001947,0.003254,0.001947,0.003254
torirs-profile,RSCache_MapLocsNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,727,0.001947,0.003254,0.001947,0.003254
d3d9,[5AD761C1],,0,0.000000,0.000000,0.001947,0.003254
d3d9,[5AD71534],,0,0.001946,0.003252,0.001946,0.003252
GDI32,GdiDrawStream,[unknown],0,0.001946,0.003252,0.001946,0.003252
torirs-profile,ToriRSChrome_HitTest,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_debug_overlay.c,5533,0.001946,0.003252,0.001946,0.003252
d3d9,[5AD722BD],,0,0.000000,0.000000,0.001946,0.003252
d3d9,[5AD7229C],,0,0.000000,0.000000,0.001946,0.003252
d3d9,[5AD72EDE],,0,0.000000,0.000000,0.001946,0.003252
torirs-profile,uitree_id_index_put,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1572,0.001945,0.003251,0.001945,0.003251
d3d9,[5AD75E61],,0,0.000000,0.000000,0.001945,0.003251
torirs-profile,rs_cs2_acquire_stat_transmit_hook,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5518,0.000000,0.000000,0.001945,0.003251
torirs-profile,app_spawn_arg,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,20647,0.001944,0.003249,0.001944,0.003249
ntdll,RtlGetDaclSecurityDescriptor,[unknown],0,0.001944,0.003249,0.001944,0.003249
torirs-profile,paint_limit_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1835,0.001944,0.003249,0.001944,0.003249
d3d9,[5AD7560B],,0,0.000000,0.000000,0.001944,0.003249
torirs-profile,palette_rgb_to_hsl16,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\osrs\palette.c,7,0.001939,0.003241,0.001939,0.003241
d3d9,[5AD7A9CA],,0,0.000000,0.000000,0.001918,0.003205
