module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,app_world_spawn_player_now,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,17019,0.000000,0.000000,0.001954,0.003263
GDI32,CreateCompatibleDC,[unknown],0,0.001953,0.003261,0.001953,0.003261
torirs-profile,varp_install,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,118,0.000000,0.000000,0.001953,0.003261
ntdll,LdrGetDllHandle,[unknown],0,0.000000,0.000000,0.001953,0.003261
ntdll,LdrGetDllHandleEx,[unknown],0,0.000000,0.000000,0.001953,0.003261
IMM32,ImmLoadLayout,[unknown],0,0.000000,0.000000,0.001953,0.003261
torirs-profile,exec_minimenu,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2533,0.000000,0.000000,0.001953,0.003261
IMM32,ImmPenAuxInput,[unknown],0,0.000000,0.000000,0.001953,0.003261
VERSION,GetFileVersionInfoW,[unknown],0,0.000000,0.000000,0.001953,0.003261
torirs-profile,Task_CS2MiscTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2382,0.000000,0.000000,0.001953,0.003261
d3d9,[5AD75E84],,0,0.000000,0.000000,0.001953,0.003261
GDI32,CreateRectRgn,[unknown],0,0.000000,0.000000,0.001953,0.003261
torirs-profile,packet_update_zone_full_follows_v19_out,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rsprot\packets\update_zone_full_follows.c,179,0.001952,0.003260,0.001952,0.003260
torirs-profile,torirs_copy_script_hook,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_component_from_rscache.c,178,0.001952,0.003260,0.001952,0.003260
torirs-profile,UITree_BakePackRuntimeHooks,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,77,0.001952,0.003260,0.001952,0.003260
torirs-profile,bridge_update_zone_full_follows,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\rsprot_bridge.c,420,0.000000,0.000000,0.001952,0.003260
d3d9,[5AD76438],,0,0.000000,0.000000,0.001952,0.003260
GDI32,DeleteDC,[unknown],0,0.000000,0.000000,0.001952,0.003260
torirs-profile,RSCache_MapLocsNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,727,0.000000,0.000000,0.001952,0.003260
d3d9,[5AD76159],,0,0.000000,0.000000,0.001952,0.003260
torirs-profile,Task_Dat2FlotypeLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_flotype_load.c,26,0.000000,0.000000,0.001952,0.003260
torirs-profile,packet_if_setevents_v2_v9_out,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rsprot\packets\if_setevents_v2.c,105,0.001951,0.003258,0.001951,0.003258
torirs-profile,bridge_if_setevents,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\rsprot_bridge.c,400,0.000000,0.000000,0.001951,0.003258
ntdll,NtDeviceIoControlFile,[unknown],0,0.001950,0.003256,0.001950,0.003256
torirs-profile,App_OpenRootInterface,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,11154,0.000000,0.000000,0.001950,0.003256
kernel32,InterlockedExchangeAdd,[unknown],0,0.001949,0.003255,0.001949,0.003255
torirs-profile,PluginHost_Register,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,3450,0.001949,0.003255,0.001949,0.003255
torirs-profile,World_PlayerGetByServerPid,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1381,0.001949,0.003255,0.001949,0.003255
USER32,ReleaseCapture,[unknown],0,0.000000,0.000000,0.001949,0.003255
torirs-profile,Task_Dat2FontLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_font_load.c,27,0.000000,0.000000,0.001949,0.003255
GDI32,GetObjectType,[unknown],0,0.000000,0.000000,0.001949,0.003255
USER32,DrawIconEx,[unknown],0,0.000000,0.000000,0.001949,0.003255
torirs-profile,ToriRS_FontFromDat2Archives,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_font_from_rscache.c,281,0.000000,0.000000,0.001949,0.003255
USER32,PostQuitMessage,[unknown],0,0.000000,0.000000,0.001949,0.003255
torirs-profile,ToriRSChrome_KeyEdit,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_debug_overlay.c,6598,0.001948,0.003253,0.001948,0.003253
torirs-profile,recompute_display_size,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_worldmap.c,150,0.001948,0.003253,0.001948,0.003253
d3d9,[5AD8C7BA],,0,0.000000,0.000000,0.001948,0.003253
d3d9,[5AD744D8],,0,0.001947,0.003251,0.001947,0.003251
GDI32,CreateCompatibleBitmap,[unknown],0,0.001947,0.003251,0.001947,0.003251
ntdll,CsrAllocateCaptureBuffer,[unknown],0,0.001947,0.003251,0.001947,0.003251
ntdll,ZwDelayExecution,[unknown],0,0.001947,0.003251,0.001947,0.003251
d3d9,[5AD745EC],,0,0.000000,0.000000,0.001947,0.003251
kernel32,FlushInstructionCache,[unknown],0,0.000000,0.000000,0.001947,0.003251
d3d9,[5AD74584],,0,0.000000,0.000000,0.001947,0.003251
d3d9,[5AD76067],,0,0.000000,0.000000,0.001947,0.003251
d3d9,[5AD762AC],,0,0.000000,0.000000,0.001947,0.003251
torirs-profile,UITreeAnim_Advance,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_anim.c,80,0.001946,0.003250,0.001946,0.003250
d3d9,[5AD75F94],,0,0.000000,0.000000,0.001946,0.003250
d3d9,[5AD7600B],,0,0.000000,0.000000,0.001945,0.003248
torirs-profile,UITree_EnsureLayoutFor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,246,0.001944,0.003246,0.001944,0.003246
ntdll,memmove,[unknown],0,0.001944,0.003246,0.001944,0.003246
torirs-profile,TorirsModelInstCache_Free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,73,0.001943,0.003245,0.001943,0.003245
d3d9,[5AD7A9CA],,0,0.000000,0.000000,0.001943,0.003245
torirs-profile,UITree_MarkNodeDirty,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1438,0.001942,0.003243,0.001942,0.003243
torirs-profile,UITree_ApplyHide,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2846,0.000000,0.000000,0.001942,0.003243
torirs-profile,ToriDraw_MapInit,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,137,0.001941,0.003241,0.001941,0.003241
torirs-profile,CS2VM2_PushInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,796,0.001899,0.003171,0.001899,0.003171
