sheet	row	col	sprite	width	height
15	12	5	mapfunction_119	15	15
15	12	6	mapfunction_12	15	15
15	12	7	mapfunction_120	15	15
15	12	8	mapfunction_121	15	15
15	12	9	mapfunction_122	15	15
15	12	10	mapfunction_123	15	15
15	12	11	mapfunction_124	15	15
15	12	12	mapfunction_125	15	15
15	12	13	mapfunction_126	15	15
15	12	14	mapfunction_127	15	15
15	12	15	mapfunction_128	15	15
15	12	16	mapfunction_129	15	15
15	12	17	mapfunction_13	15	15
15	12	18	mapfunction_130	15	15
15	12	19	mapfunction_131	15	15
16	0	0	mapfunction_132	15	15
16	0	1	mapfunction_133	15	15
16	0	2	mapfunction_134	15	15
16	0	3	mapfunction_135	15	15
16	0	4	mapfunction_136	15	15
16	0	5	mapfunction_137	15	15
16	0	6	mapfunction_138	15	15
16	0	7	mapfunction_139	15	15
16	0	8	mapfunction_14	15	15
16	0	9	mapfunction_140	15	15
16	0	10	mapfunction_141	15	15
16	0	11	mapfunction_142	15	15
16	0	12	mapfunction_143	15	15
16	0	13	mapfunction_144	15	15
16	0	14	mapfunction_145	15	15
16	0	15	mapfunction_146	15	15
16	0	16	mapfunction_147	15	15
16	0	17	mapfunction_15	15	15
16	0	18	mapfunction_16	15	15
16	0	19	mapfunction_17	15	15
16	1	0	mapfunction_18	15	15
16	1	1	mapfunction_19	15	15
16	1	2	mapfunction_2	15	15
16	1	3	mapfunction_20	15	15
16	1	4	mapfunction_21	15	15
16	1	5	mapfunction_22	15	15
16	1	6	mapfunction_23	15	15
16	1	7	mapfunction_24	15	15
16	1	8	mapfunction_25	15	15
16	1	9	mapfunction_26	15	15
16	1	10	mapfunction_27	15	15
16	1	11	mapfunction_28	15	15
16	1	12	mapfunction_29	15	15
16	1	13	mapfunction_3	15	15
16	1	14	mapfunction_30	15	15
16	1	15	mapfunction_31	15	15
16	1	16	mapfunction_32	15	15
16	1	17	mapfunction_33	15	15
16	1	18	mapfunction_34	15	15
16	1	19	mapfunction_35	15	15
16	2	0	mapfunction_36	15	15
16	2	1	mapfunction_37	15	15
16	2	2	mapfunction_38	15	15
16	2	3	mapfunction_39	15	15
16	2	4	mapfunction_4	15	15
16	2	5	mapfunction_40	15	15
16	2	6	mapfunction_41	15	15
16	2	7	mapfunction_42	15	15
16	2	8	mapfunction_43	15	15
16	2	9	mapfunction_44	15	15
16	2	10	mapfunction_45	15	15
16	2	11	mapfunction_46	15	15
16	2	12	mapfunction_47	15	15
16	2	13	mapfunction_48	15	15
16	2	14	mapfunction_49	15	15
16	2	15	mapfunction_5	15	15
16	2	16	mapfunction_50	15	15
16	2	17	mapfunction_51	15	15
16	2	18	mapfunction_52	15	15
16	2	19	mapfunction_53	15	15
16	3	0	mapfunction_54	15	15
16	3	1	mapfunction_55	15	15
16	3	2	mapfunction_56	15	15
16	3	3	mapfunction_57	15	15
16	3	4	mapfunction_58	15	15
16	3	5	mapfunction_59	15	15
16	3	6	mapfunction_6	15	15
16	3	7	mapfunction_60	15	15
16	3	8	mapfunction_61	15	15
16	3	9	mapfunction_62	15	15
16	3	10	mapfunction_63	15	15
16	3	11	mapfunction_64	15	15
16	3	12	mapfunction_65	15	15
16	3	13	mapfunction_66	15	15
16	3	14	mapfunction_67	15	15
16	3	15	mapfunction_68	15	15
16	3	16	mapfunction_69	15	15
16	3	17	mapfunction_7	15	15
16	3	18	mapfunction_70	15	15
16	3	19	mapfunction_71	15	15
16	4	0	mapfunction_72	15	15
16	4	1	mapfunction_73	15	15
16	4	2	mapfunction_74	15	15
16	4	3	mapfunction_75	15	15
16	4	4	mapfunction_76	15	15
16	4	5	mapfunction_77	15	15
16	4	6	mapfunction_78	15	15
16	4	7	mapfunction_79	15	15
16	4	8	mapfunction_8	15	15
16	4	9	mapfunction_80	15	15
16	4	10	mapfunction_81	15	15
16	4	11	mapfunction_82	15	15
16	4	12	mapfunction_83	15	15
16	4	13	mapfunction_84	15	15
16	4	14	mapfunction_85	15	15
16	4	15	mapfunction_86	15	15
16	4	16	mapfunction_87	15	15
16	4	17	mapfunction_88	15	15
16	4	18	mapfunction_89	15	15
16	4	19	mapfunction_9	15	15
16	5	0	mapfunction_90	15	15
16	5	1	mapfunction_91	15	15
16	5	2	mapfunction_92	15	15
16	5	3	mapfunction_93	15	15
16	5	4	mapfunction_94	15	15
16	5	5	mapfunction_95	15	15
16	5	6	mapfunction_96	15	15
16	5	7	mapfunction_97	15	15
16	5	8	mapfunction_98	15	15
16	5	9	mapfunction_99	15	15
16	5	10	mapfunction_infoicon	15	15
16	5	11	mastery_bingo01_28x28	28	28
16	5	12	mastery_bingo01_56x56	56	56
16	5	13	menu_buttons_0	21	21
16	5	14	menu_buttons_1	21	21
16	5	15	menu_buttons_10	21	21
16	5	16	menu_buttons_11	21	21
16	5	17	menu_buttons_2	21	21
16	5	18	menu_buttons_3	21	21
16	5	19	menu_buttons_4	21	21
16	6	0	menu_buttons_5	21	21
16	6	1	menu_buttons_6	21	21
16	6	2	menu_buttons_7	21	21
16	6	3	menu_buttons_8	21	21
16	6	4	menu_buttons_9	21	21
16	6	5	menu_buttons_small_0	20	20
16	6	6	menu_buttons_small_1	20	20
16	6	7	menu_buttons_small_2	20	20
16	6	8	menu_buttons_small_3	20	20
16	6	9	minimap_boat_colossal	22	59
16	6	10	minimap_boat_skiff	12	36
16	6	11	minimap_boat_sloop	20	47
16	6	12	miscgraphics2_0	36	25
16	6	13	miscgraphics2_1	36	25
16	6	14	miscgraphics2_2	31	31
16	6	15	miscgraphics2_3	31	31
16	6	16	miscgraphics2_4	36	19
16	6	17	miscgraphics2_5	36	19
16	6	18	miscgraphics2_6	36	19
16	6	19	miscgraphics3_0	25	25
16	7	0	miscgraphics3_1	25	25
16	7	1	miscgraphics3_2	19	19
16	7	2	miscgraphics3_3	19	19
16	7	3	miscgraphics4_0	31	32
16	7	4	miscgraphics4_1	31	32
16	7	5	miscgraphics4_10	26	32
16	7	6	miscgraphics4_11	26	32
16	7	7	miscgraphics4_2	31	32
16	7	8	miscgraphics4_3	31	32
16	7	9	miscgraphics4_4	31	32
16	7	10	miscgraphics4_5	31	32
16	7	11	miscgraphics4_6	31	32
16	7	12	miscgraphics4_7	31	32
16	7	13	miscgraphics4_8	31	32
16	7	14	miscgraphics4_9	31	32
16	7	15	miscgraphics5_0	36	25
16	7	16	miscgraphics5_1	36	25
16	7	17	miscgraphics_0	36	36
16	7	18	miscgraphics_1	36	36
16	7	19	miscgraphics_10	14	15
16	8	0	miscgraphics_11	14	15
16	8	1	miscgraphics_12	31	32
16	8	2	miscgraphics_13	31	32
16	8	3	miscgraphics_14	31	32
16	8	4	miscgraphics_4	31	32
16	8	5	miscgraphics_5	31	32
16	8	6	miscgraphics_6	31	32
16	8	7	miscgraphics_7	31	32
16	8	8	miscgraphics_8	31	32
16	8	9	miscgraphics_9	36	36
16	8	10	miscgraphics_buttonmiddle_grey	20	32
16	8	11	miscgraphics_buttonmiddle_red	20	32
16	8	12	miscgraphics_buttontile_cc_grey	12	12
16	8	13	miscgraphics_buttontile_cc_red	12	12
16	8	14	mobile_stones_0	37	39
16	8	15	mobile_stones_1	37	39
16	8	16	mod_icons	13	11
16	8	17	mod_icons_interface_0	13	11
16	8	18	mod_icons_interface_1	13	11
16	8	19	mod_icons_interface_10	10	13
16	9	0	mod_icons_interface_11	13	13
16	9	1	mod_icons_interface_12	13	13
16	9	2	mod_icons_interface_13	13	13
16	9	3	mod_icons_interface_15	13	13
16	9	4	mod_icons_interface_16	13	13
16	9	5	mod_icons_interface_17	13	13
16	9	6	mod_icons_interface_18	13	13
16	9	7	mod_icons_interface_19	13	11
16	9	8	mod_icons_interface_2	10	13
16	9	9	mod_icons_interface_20	11	11
16	9	10	mod_icons_interface_21	10	12
16	9	11	mod_icons_interface_23	13	13
16	9	12	mod_icons_interface_28	13	11
16	9	13	mod_icons_interface_29	13	11
16	9	14	mod_icons_interface_3	13	13
16	9	15	mod_icons_interface_30	13	13
16	9	16	mod_icons_interface_31	13	13
16	9	17	mod_icons_interface_4	13	12
16	9	18	mod_icons_interface_41	10	13
16	9	19	mod_icons_interface_42	10	13
16	10	0	mod_icons_interface_43	10	13
16	10	1	mod_icons_interface_44	13	13
16	10	2	mod_icons_interface_45	13	13
16	10	3	mod_icons_interface_46	13	13
16	10	4	mod_icons_interface_47	13	13
16	10	5	mod_icons_interface_48	13	13
16	10	6	mod_icons_interface_49	13	13
16	10	7	mod_icons_interface_5	13	12
16	10	8	mod_icons_interface_50	13	13
16	10	9	mod_icons_interface_51	13	13
16	10	10	mod_icons_interface_52	11	13
16	10	11	mod_icons_interface_53	13	12
16	10	12	mod_icons_interface_6	13	12
16	10	13	mod_icons_interface_7	13	12
16	10	14	mod_icons_interface_8	13	12
16	10	15	mod_icons_interface_9	13	12
16	10	16	mummy	64	64
16	10	17	music_icons_0	17	18
16	10	18	music_icons_1	23	18
16	10	19	music_icons_2	20	16
16	11	0	music_icons_3	15	16
16	11	1	myq5_tomb_buttons_0	35	35
16	11	2	myq5_tomb_buttons_1	35	35
16	11	3	myq5_tomb_buttons_2	35	35
16	11	4	myq5_tomb_buttons_3	35	35
16	11	5	myq5_tomb_buttons_4	35	35
16	11	6	myq5_tomb_buttons_5	35	35
16	11	7	no_path	46	46
16	11	8	number_button	64	64
16	11	9	number_pad_arrows_0	11	11
16	11	10	number_pad_arrows_1	11	11
16	11	11	number_pad_buttons_0	32	32
16	11	12	number_pad_buttons_1	32	32
16	11	13	number_pad_buttons_2	32	32
16	11	14	number_pad_buttons_3	32	32
16	11	15	number_pad_buttons_4	32	32
16	11	16	number_pad_buttons_5	32	32
16	11	17	number_pad_buttons_6	32	32
16	11	18	number_pad_buttons_7	32	32
16	11	19	number_pad_buttons_8	32	32
16	12	0	number_pad_buttons_9	32	32
16	12	1	oge_title_0	25	29
16	12	2	oge_title_1	24	29
16	12	3	oge_title_2	29	29
16	12	4	oge_title_3	23	29
16	12	5	oge_title_4	42	33
16	12	6	open_buttons_0	24	23
16	12	7	open_buttons_1	24	23
16	12	8	open_buttons_4	14	14
16	12	9	open_buttons_5	14	14
16	12	10	open_buttons_small_0	18	18
16	12	11	open_buttons_small_1	18	18
16	12	12	open_buttons_tiny_11x11_0	11	11
16	12	13	open_buttons_tiny_11x11_1	11	11
16	12	14	options_boxes_0	40	40
16	12	15	options_boxes_1	40	40
16	12	16	options_buttons	64	30
16	12	17	options_icons_0	31	32
16	12	18	options_icons_1	27	31
16	12	19	options_icons_10	20	32
17	0	0	options_icons_11	32	30
17	0	1	options_icons_12	20	32
17	0	2	options_icons_13	31	30
17	0	3	options_icons_14	30	29
17	0	4	options_icons_15	30	29
17	0	5	options_icons_16	27	28
17	0	6	options_icons_17	31	31
17	0	7	options_icons_18	30	29
17	0	8	options_icons_19	32	27
17	0	9	options_icons_2	31	30
17	0	10	options_icons_20	26	32
17	0	11	options_icons_21	28	32
17	0	12	options_icons_22	27	29
17	0	13	options_icons_23	26	29
17	0	14	options_icons_24	31	18
17	0	15	options_icons_25	32	30
17	0	16	options_icons_26	16	30
17	0	17	options_icons_27	30	30
17	0	18	options_icons_28	25	31
17	0	19	options_icons_29	28	27
17	1	0	options_icons_3	32	26
17	1	1	options_icons_30	32	26
17	1	2	options_icons_31	20	30
17	1	3	options_icons_32	24	24
17	1	4	options_icons_33	30	30
17	1	5	options_icons_34	23	30
17	1	6	options_icons_35	18	25
17	1	7	options_icons_36	24	24
17	1	8	options_icons_37	32	29
17	1	9	options_icons_38	30	32
17	1	10	options_icons_39	30	32
17	1	11	options_icons_4	29	27
17	1	12	options_icons_40	31	30
17	1	13	options_icons_41	18	30
17	1	14	options_icons_42	24	24
17	1	15	options_icons_43	30	30
17	1	16	options_icons_44	31	28
17	1	17	options_icons_45	32	31
17	1	18	options_icons_46	24	26
17	1	19	options_icons_47	30	30
17	2	0	options_icons_48	19	10
17	2	1	options_icons_49	30	30
17	2	2	options_icons_5	32	27
17	2	3	options_icons_50	29	23
17	2	4	options_icons_51	24	24
17	2	5	options_icons_52	32	24
17	2	6	options_icons_53	32	26
17	2	7	options_icons_54	32	28
17	2	8	options_icons_55	32	29
17	2	9	options_icons_56	32	32
17	2	10	options_icons_57	30	27
17	2	11	options_icons_58	32	32
17	2	12	options_icons_59	32	32
17	2	13	options_icons_6	31	29
17	2	14	options_icons_7	30	31
17	2	15	options_icons_8	31	30
17	2	16	options_icons_9	32	32
17	2	17	options_icons_small_0	16	17
17	2	18	options_icons_small_1	17	17
17	2	19	options_icons_small_10	17	17
17	3	0	options_icons_small_11	13	16
17	3	1	options_icons_small_12	13	16
17	3	2	options_icons_small_13	17	18
17	3	3	options_icons_small_14	13	16
17	3	4	options_icons_small_2	17	18
17	3	5	options_icons_small_3	17	18
17	3	6	options_icons_small_4	17	17
17	3	7	options_icons_small_5	17	17
17	3	8	options_icons_small_6	16	15
17	3	9	options_icons_small_7	17	18
17	3	10	options_icons_small_8	17	18
17	3	11	options_icons_small_9	17	18
17	3	12	options_poh_icon	47	32
17	3	13	options_radio_buttons_0	15	15
17	3	14	options_radio_buttons_1	15	15
17	3	15	options_radio_buttons_2	15	15
17	3	16	options_radio_buttons_3	15	15
17	3	17	options_radio_buttons_4	15	15
17	3	18	options_radio_buttons_5	15	15
17	3	19	options_radio_buttons_6	15	15
17	4	0	options_radio_buttons_7	15	15
17	4	1	options_slider_0	32	14
17	4	2	options_slider_1	32	14
17	4	3	options_slider_2	32	14
17	4	4	options_slider_3	32	14
17	4	5	options_slider_4	32	16
17	4	6	options_slider_5	32	16
17	4	7	options_slider_6	32	16
17	4	8	options_slider_7	32	16
17	4	9	options_slider_8	32	14
17	4	10	options_slider_9	32	14
17	4	11	options_slider_five_0	26	16
17	4	12	options_slider_five_1	26	16
17	4	13	options_slider_five_2	26	16
17	4	14	options_slider_five_3	26	16
17	4	15	options_slider_five_4	24	16
17	4	16	options_slider_five_5	26	14
17	4	17	options_slider_five_6	26	14
17	4	18	options_slider_five_7	26	14
17	4	19	options_slider_five_8	26	14
17	5	0	options_slider_five_9	24	14
17	5	1	orb_filler_0	26	26
17	5	2	orb_filler_1	26	26
17	5	3	orb_filler_10	26	26
17	5	4	orb_filler_11	26	26
17	5	5	orb_filler_12	26	26
17	5	6	orb_filler_13	26	26
17	5	7	orb_filler_14	26	26
17	5	8	orb_filler_15	26	26
17	5	9	orb_filler_16	26	26
17	5	10	orb_filler_17	26	26
17	5	11	orb_filler_18	26	26
17	5	12	orb_filler_2	26	26
17	5	13	orb_filler_3	26	26
17	5	14	orb_filler_4	26	26
17	5	15	orb_filler_5	26	26
17	5	16	orb_filler_6	26	26
17	5	17	orb_filler_7	26	26
17	5	18	orb_filler_8	26	26
17	5	19	orb_filler_9	26	26
17	6	0	orb_frame_0	57	34
17	6	1	orb_frame_1	57	34
17	6	2	orb_frame_2	57	34
17	6	3	orb_icon_0	15	14
17	6	4	orb_icon_1	20	20
17	6	5	orb_icon_10	19	18
17	6	6	orb_icon_11	22	20
17	6	7	orb_icon_12	22	22
17	6	8	orb_icon_13	24	24
17	6	9	orb_icon_14	22	22
17	6	10	orb_icon_15	24	24
17	6	11	orb_icon_16	20	18
17	6	12	orb_icon_17	15	14
17	6	13	orb_icon_18	18	18
17	6	14	orb_icon_19	22	20
17	6	15	orb_icon_2	15	18
17	6	16	orb_icon_20	21	19
17	6	17	orb_icon_21	16	16
17	6	18	orb_icon_22	16	16
17	6	19	orb_icon_3	15	18
17	7	0	orb_icon_4	20	20
17	7	1	orb_icon_5	15	18
17	7	2	orb_icon_6	16	16
17	7	3	orb_icon_7	24	24
17	7	4	orb_icon_8	20	20
17	7	5	orb_icon_9	20	20
17	7	6	orb_xp_0	27	27
17	7	7	orb_xp_1	27	27
17	7	8	orb_xp_2	27	27
17	7	9	orb_xp_3	27	27
17	7	10	osm_chat_buttons_0	58	39
17	7	11	osm_chat_buttons_1	58	39
17	7	12	osm_chat_buttons_2	54	39
17	7	13	osm_chat_buttons_3	54	39
17	7	14	osm_fn_mode_icons_0	32	34
17	7	15	osm_fn_mode_icons_1	20	22
17	7	16	osm_fn_mode_icons_2	20	22
17	7	17	osm_fn_mode_icons_3	20	21
17	7	18	osm_fn_mode_icons_4	18	18
17	7	19	osm_fn_mode_icons_5	20	13
17	8	0	osm_function_buttons_0	37	27
17	8	1	osm_function_buttons_1	19	13
17	8	2	osm_function_buttons_2	25	15
17	8	3	osm_function_buttons_3	25	15
17	8	4	osm_function_buttons_4	25	15
17	8	5	osm_status_icons_0	24	18
17	8	6	osm_status_icons_1	24	18
17	8	7	osm_status_icons_2	24	18
17	8	8	osm_status_icons_3	24	18
17	8	9	osm_status_icons_4	24	18
17	8	10	osm_status_icons_5	20	22
17	8	11	osm_status_icons_7	16	16
17	8	12	overlay_duel	25	25
17	8	13	overlay_multiway	20	19
17	8	14	overlay_singleway_plus	21	20
17	8	15	overlay_td_multiway_0	23	23
17	8	16	overlay_td_multiway_1	23	23
17	8	17	overlay_td_multiway_2	23	23
17	8	18	peng_emotes_0	33	44
17	8	19	peng_emotes_1	34	45
17	9	0	peng_emotes_2	42	45
17	9	1	peng_emotes_3	34	35
17	9	2	peng_emotes_4	39	47
17	9	3	peng_emotes_5	29	47
17	9	4	peng_emotes_6	40	42
17	9	5	peng_emotes_7	43	47
17	9	6	pip_progress_12x12_0	12	12
17	9	7	pip_progress_12x12_1	12	12
17	9	8	piscarilius_sigil	32	32
17	9	9	pog_buttons_0	29	29
17	9	10	pog_buttons_1	29	29
17	9	11	pog_buttons_2	29	29
17	9	12	pog_buttons_3	29	29
17	9	13	pog_exchange_buttons_0	46	17
17	9	14	pog_exchange_buttons_1	46	17
17	9	15	pog_slots_0	17	43
17	9	16	pog_slots_1	17	43
17	9	17	pog_windows_0	43	43
17	9	18	pog_windows_1	43	43
17	9	19	poh_board_icons_0	17	17
17	10	0	poh_board_icons_1	17	17
17	10	1	poh_board_icons_2	17	17
17	10	2	poh_board_icons_3	17	17
17	10	3	poh_board_icons_4	17	17
17	10	4	poh_board_icons_5	17	17
17	10	5	poh_board_icons_6	17	17
17	10	6	poh_doors_0	17	28
17	10	7	poh_doors_1	17	29
17	10	8	poh_doors_2	17	28
17	10	9	poh_room_layouts_0	32	32
17	10	10	poh_room_layouts_1	32	32
17	10	11	poh_room_layouts_10	32	32
17	10	12	poh_room_layouts_11	32	32
17	10	13	poh_room_layouts_12	32	32
17	10	14	poh_room_layouts_13	32	32
17	10	15	poh_room_layouts_14	32	32
17	10	16	poh_room_layouts_15	32	32
17	10	17	poh_room_layouts_16	32	32
17	10	18	poh_room_layouts_17	32	32
17	10	19	poh_room_layouts_18	32	32
17	11	0	poh_room_layouts_19	32	32
17	11	1	poh_room_layouts_2	32	32
17	11	2	poh_room_layouts_20	32	32
17	11	3	poh_room_layouts_21	32	32
17	11	4	poh_room_layouts_22	32	32
17	11	5	poh_room_layouts_23	32	32
17	11	6	poh_room_layouts_24	32	32
17	11	7	poh_room_layouts_25	32	32
17	11	8	poh_room_layouts_26	32	32
17	11	9	poh_room_layouts_3	32	32
17	11	10	poh_room_layouts_4	32	32
17	11	11	poh_room_layouts_5	32	32
17	11	12	poh_room_layouts_6	32	32
17	11	13	poh_room_layouts_7	32	32
17	11	14	poh_room_layouts_8	32	32
17	11	15	poh_room_layouts_9	32	32
17	11	16	poll_category_0	30	34
17	11	17	poll_category_1	30	34
17	11	18	poll_category_2	30	34
17	11	19	poll_status_0	30	12
17	12	0	poll_status_1	30	34
17	12	1	poll_status_2	30	34
17	12	2	poll_status_3	30	34
17	12	3	popout_icons_0	23	23
17	12	4	popout_icons_1	21	23
17	12	5	popout_icons_2	23	22
17	12	6	popout_icons_3	26	28
17	12	7	prayerglow_0	34	34
17	12	8	prayerglow_1	34	34
17	12	9	prayerglow_2	34	34
17	12	10	prayeroff_0	28	30
17	12	11	prayeroff_1	25	27
17	12	12	prayeroff_10	25	27
17	12	13	prayeroff_11	28	22
17	12	14	prayeroff_12	27	27
17	12	15	prayeroff_13	24	24
17	12	16	prayeroff_14	30	30
17	12	17	prayeroff_15	28	25
17	12	18	prayeroff_16	30	30
17	12	19	prayeroff_17	30	30
18	0	0	prayeroff_18	28	24
18	0	1	prayeroff_19	28	26
18	0	2	prayeroff_2	28	22
18	0	3	prayeroff_20	28	24
18	0	4	prayeroff_21	28	26
18	0	5	prayeroff_22	28	24
18	0	6	prayeroff_23	28	26
18	0	7	prayeroff_24	28	29
18	0	8	prayeroff_25	19	30
18	0	9	prayeroff_26	30	14
18	0	10	prayeroff_27	30	30
18	0	11	prayeroff_28	28	24
18	0	12	prayeroff_29	28	26
18	0	13	prayeroff_3	28	30
18	0	14	prayeroff_30	28	24
18	0	15	prayeroff_31	28	26
18	0	16	prayeroff_4	25	27
18	0	17	prayeroff_5	28	22
18	0	18	prayeroff_6	28	25
18	0	19	prayeroff_7	28	25
18	1	0	prayeroff_8	30	29
18	1	1	prayeroff_9	28	30
18	1	2	prayeron_0	28	30
18	1	3	prayeron_1	25	27
18	1	4	prayeron_10	25	27
18	1	5	prayeron_11	28	22
18	1	6	prayeron_12	27	27
18	1	7	prayeron_13	24	24
18	1	8	prayeron_14	30	30
18	1	9	prayeron_15	28	25
18	1	10	prayeron_16	30	30
18	1	11	prayeron_17	30	30
18	1	12	prayeron_18	28	24
18	1	13	prayeron_19	28	26
18	1	14	prayeron_2	28	22
18	1	15	prayeron_20	28	24
18	1	16	prayeron_21	28	26
18	1	17	prayeron_22	28	24
18	1	18	prayeron_23	28	26
18	1	19	prayeron_24	28	29
18	2	0	prayeron_25	19	30
18	2	1	prayeron_26	30	14
18	2	2	prayeron_27	30	30
18	2	3	prayeron_28	28	24
18	2	4	prayeron_29	28	26
18	2	5	prayeron_3	28	30
18	2	6	prayeron_30	28	24
18	2	7	prayeron_31	28	26
18	2	8	prayeron_4	25	27
18	2	9	prayeron_5	28	22
18	2	10	prayeron_6	28	25
18	2	11	prayeron_7	28	25
18	2	12	prayeron_8	30	29
18	2	13	prayeron_9	28	30
18	2	14	pre_eoc_stones_0	33	36
18	2	15	pre_eoc_stones_1	33	36
18	2	16	pvpa_heart	32	28
18	2	17	pvpa_rankicons_0	13	13
18	2	18	pvpa_rankicons_1	13	13
18	2	19	pvpa_rankicons_2	13	13
18	3	0	pvpa_rankicons_3	13	13
18	3	1	pvpa_rankicons_4	13	13
18	3	2	pvpa_rankicons_5	13	13
18	3	3	pvpa_rankicons_6	13	13
18	3	4	pvpa_rankicons_7	13	13
18	3	5	pvpw_icons_0	25	25
18	3	6	pvpw_icons_1	25	25
18	3	7	pvpw_icons_3	25	25
18	3	8	pvpw_icons_4	25	25
18	3	9	pvpw_icons_5	25	23
18	3	10	pvpw_icons_6	15	25
18	3	11	question_button_0	20	20
18	3	12	question_button_1	20	20
18	3	13	radio_buttons_0	15	15
18	3	14	radio_buttons_1	15	15
18	3	15	radio_buttons_2	15	15
18	3	16	radio_buttons_3	15	15
18	3	17	radio_buttons_4	15	15
18	3	18	radio_buttons_5	15	15
18	3	19	radio_buttons_6	15	15
18	4	0	radio_buttons_7	15	15
18	4	1	raids_challenge_icon	16	16
18	4	2	red_green_arrows_0	10	10
18	4	3	red_green_arrows_1	10	10
18	4	4	refresh	17	15
18	4	5	relic_bingo01_30x30_01_0	30	30
18	4	6	relic_bingo01_30x30_01_1	30	30
18	4	7	relic_bingo01_30x30_01_10	30	29
18	4	8	relic_bingo01_30x30_01_11	30	29
18	4	9	relic_bingo01_30x30_01_12	30	30
18	4	10	relic_bingo01_30x30_01_13	30	30
18	4	11	relic_bingo01_30x30_01_14	30	30
18	4	12	relic_bingo01_30x30_01_15	30	30
18	4	13	relic_bingo01_30x30_01_16	30	30
18	4	14	relic_bingo01_30x30_01_17	30	30
18	4	15	relic_bingo01_30x30_01_18	30	30
18	4	16	relic_bingo01_30x30_01_19	30	30
18	4	17	relic_bingo01_30x30_01_2	30	30
18	4	18	relic_bingo01_30x30_01_20	30	30
18	4	19	relic_bingo01_30x30_01_21	30	30
18	5	0	relic_bingo01_30x30_01_22	30	30
18	5	1	relic_bingo01_30x30_01_23	30	30
18	5	2	relic_bingo01_30x30_01_24	30	30
18	5	3	relic_bingo01_30x30_01_25	30	30
18	5	4	relic_bingo01_30x30_01_26	30	30
18	5	5	relic_bingo01_30x30_01_3	30	30
18	5	6	relic_bingo01_30x30_01_4	30	30
18	5	7	relic_bingo01_30x30_01_5	30	30
18	5	8	relic_bingo01_30x30_01_6	30	29
18	5	9	relic_bingo01_30x30_01_7	30	29
18	5	10	relic_bingo01_30x30_01_8	30	29
18	5	11	relic_bingo01_30x30_01_9	30	29
18	5	12	relic_bingo01_30x30_02_0	30	30
18	5	13	relic_bingo01_30x30_02_1	30	30
18	5	14	relic_bingo01_30x30_02_10	30	29
18	5	15	relic_bingo01_30x30_02_11	30	29
18	5	16	relic_bingo01_30x30_02_12	30	30
18	5	17	relic_bingo01_30x30_02_13	30	30
18	5	18	relic_bingo01_30x30_02_14	30	30
18	5	19	relic_bingo01_30x30_02_15	30	30
18	6	0	relic_bingo01_30x30_02_16	30	30
18	6	1	relic_bingo01_30x30_02_17	30	30
18	6	2	relic_bingo01_30x30_02_18	30	30
18	6	3	relic_bingo01_30x30_02_19	30	30
18	6	4	relic_bingo01_30x30_02_2	30	30
18	6	5	relic_bingo01_30x30_02_20	30	30
18	6	6	relic_bingo01_30x30_02_21	30	30
18	6	7	relic_bingo01_30x30_02_22	30	30
18	6	8	relic_bingo01_30x30_02_23	30	30
18	6	9	relic_bingo01_30x30_02_24	30	30
18	6	10	relic_bingo01_30x30_02_25	30	30
18	6	11	relic_bingo01_30x30_02_26	30	30
18	6	12	relic_bingo01_30x30_02_3	30	30
18	6	13	relic_bingo01_30x30_02_4	30	30
18	6	14	relic_bingo01_30x30_02_5	30	30
18	6	15	relic_bingo01_30x30_02_6	30	29
18	6	16	relic_bingo01_30x30_02_7	30	29
18	6	17	relic_bingo01_30x30_02_8	30	29
18	6	18	relic_bingo01_30x30_02_9	30	29
18	6	19	relic_bingo01_60x60_01_0	60	60
18	7	0	relic_bingo01_60x60_01_1	60	60
18	7	1	relic_bingo01_60x60_01_10	60	59
18	7	2	relic_bingo01_60x60_01_11	60	59
18	7	3	relic_bingo01_60x60_01_12	60	59
18	7	4	relic_bingo01_60x60_01_13	60	59
18	7	5	relic_bingo01_60x60_01_14	60	59
18	7	6	relic_bingo01_60x60_01_15	60	59
18	7	7	relic_bingo01_60x60_01_16	60	59
18	7	8	relic_bingo01_60x60_01_17	60	59
18	7	9	relic_bingo01_60x60_01_18	60	59
18	7	10	relic_bingo01_60x60_01_19	60	59
18	7	11	relic_bingo01_60x60_01_2	60	60
18	7	12	relic_bingo01_60x60_01_20	60	59
18	7	13	relic_bingo01_60x60_01_21	60	59
18	7	14	relic_bingo01_60x60_01_22	60	59
18	7	15	relic_bingo01_60x60_01_23	60	60
18	7	16	relic_bingo01_60x60_01_24	60	59
18	7	17	relic_bingo01_60x60_01_25	60	59
18	7	18	relic_bingo01_60x60_01_26	60	59
18	7	19	relic_bingo01_60x60_01_3	60	60
18	8	0	relic_bingo01_60x60_01_4	60	60
18	8	1	relic_bingo01_60x60_01_5	60	60
18	8	2	relic_bingo01_60x60_01_6	60	59
18	8	3	relic_bingo01_60x60_01_7	60	59
18	8	4	relic_bingo01_60x60_01_8	60	59
18	8	5	relic_bingo01_60x60_01_9	60	59
18	8	6	relic_bingo01_60x60_02_0	60	60
18	8	7	relic_bingo01_60x60_02_1	60	60
18	8	8	relic_bingo01_60x60_02_10	60	59
18	8	9	relic_bingo01_60x60_02_11	60	59
18	8	10	relic_bingo01_60x60_02_12	60	59
18	8	11	relic_bingo01_60x60_02_13	60	59
